"","Continent","Disturbance","Order","Family","Scientific.name","Common.name","FID","log.fid"
"954","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea alba","great egret",54,1.73239375982297
"955","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea alba ","great egret",30.55,1.48501121457857
"956","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea herodias","great blue heron",15,1.17609125905568
"957","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea herodias","great blue heron",43,1.63346845557959
"958","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea herodias","great blue heron",54,1.73239375982297
"959","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea herodias ","great blue heron ",36.6,1.56348108539441
"960","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea herodias ","great blue heron",30.57,1.48529543872609
"961","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta caerulea ","little blue heron",23.02,1.36210531929377
"962","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta thula","snowy egret",10,1
"963","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta thula","snowy egret",26,1.41497334797082
"964","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta thula","snowy egret",52,1.7160033436348
"965","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta thula ","snowy egret ",18.6,1.26951294421792
"966","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta thula ","snowy egret",26.81,1.42829681398288
"967","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta tricolor ","tricolored heron",24.09,1.38183679999834
"968","America-Australia","Pedestrian","Columbiformes","Columbidae ","Zenaida macroura ","mourning dove ",15.8,1.19865708695442
"969","America-Australia","Pedestrian","Columbiformes","Columbidae ","Zenaida macroura ","mourning dove ",23.8,1.37657695705651
"970","America-Australia","Pedestrian","Columbiformes","Columbidae ","Zenaida macroura ","mourning dove ",15.2,1.18184358794477
"971","America-Australia","Pedestrian","Falconiformes","Accipitridae","Aguila chrysaetos","golden eagle",225,2.35218251811136
"972","America-Australia","Pedestrian","Falconiformes","Accipitridae","Buteo lagopus","rough-legged hawk",177,2.24797326636181
"973","America-Australia","Pedestrian","Falconiformes","Accipitridae","Buteo regalis","ferruginous hawk",63,1.79934054945358
"974","America-Australia","Pedestrian","Falconiformes","Falconidae","Falco columbarius","merlin",76,1.88081359228079
"975","America-Australia","Pedestrian","Falconiformes","Falconidae","Falco mexicanus","prairie falcon",92,1.96378782734556
"976","America-Australia","Pedestrian","Falconiformes","Falconidae","Falco sparverius","American kestrel",44,1.64345267648619
"977","America-Australia","Pedestrian","Passeriformes","Corvidae ","Aphelocoma californica ","western scrub-jay ",15,1.17609125905568
"978","America-Australia","Pedestrian","Passeriformes","Corvidae ","Aphelocomoa californica ","western scrub-jay ",15.8,1.19865708695442
"979","America-Australia","Pedestrian","Passeriformes","Corvidae ","Aphelocomoa californica ","western scrub-jay ",13.8,1.13987908640124
"980","America-Australia","Pedestrian","Passeriformes","Emberizidae","Melospiza melodia ","song sparrow ",8.3,0.919078092376074
"981","America-Australia","Pedestrian","Passeriformes","Emberizidae","Melospiza melodia ","song sparrow ",7.5,0.8750612633917
"982","America-Australia","Pedestrian","Passeriformes","Emberizidae","Pipilo maculatus ","spotted towhee ",9.4,0.973127853599699
"983","America-Australia","Pedestrian","Passeriformes","Emberizidae","Pipilo maculatus ","spotted towhee ",10.1,1.00432137378264
"984","America-Australia","Pedestrian","Passeriformes","Emberizidae","Pooecetes gramineus","vesper sparrow",16.95,1.2291697025391
"985","America-Australia","Pedestrian","Passeriformes","Emberizidae","Pooecetes gramineus","vesper sparrow",9.25,0.966141732739033
"986","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Junco hyemalis ","dark-eyed junco ",8.9,0.949390006644913
"987","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Melospiza melodia ","song sparrow ",8.2,0.913813852383717
"988","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Pipilo crissalis","California towhee",11.9,1.07554696139253
"989","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Pipilo crissalis","California towhee",13.9,1.1430148002541
"990","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Pipilo crissalis ","California towhee",11.9,1.07554696139253
"991","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Pipilo maculatus ","spotted towhee ",9.8,0.991226075692495
"992","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Zonotrichia leucophrys ","white-crowned sparrow ",8.6,0.934498451243568
"993","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Zonotrichia leucophrys ","white-crowned sparrow ",6.2,0.792391689498254
"994","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Zonotrichia leucophrys ","white-crowned sparrow",8.6,0.934498451243568
"995","America-Australia","Pedestrian","Passeriformes","Fringillidae ","Carpodacus mexicanus ","house finch ",9.6,0.982271233039568
"996","America-Australia","Pedestrian","Passeriformes","Fringillidae ","Carpodacus mexicanus ","house finch ",10.8,1.03342375548695
"997","America-Australia","Pedestrian","Passeriformes","Fringillidae ","Passer domesticus ","house sparrow ",13.2,1.12057393120585
"998","America-Australia","Pedestrian","Passeriformes","Icteridae","Sturnella neglecta","western meadowlark",37.73,1.576686805201
"999","America-Australia","Pedestrian","Passeriformes","Icteridae","Sturnella neglecta","western meadowlark",30.63,1.48614699680657
"1000","America-Australia","Pedestrian","Passeriformes","Paridae","Baeolophus inornatus ","oak titmouse ",11.7,1.06818586174616
"1001","America-Australia","Pedestrian","Passeriformes","Paridae","Baeolophus inornatus ","oak titmouse ",9.4,0.973127853599699
"1002","America-Australia","Pedestrian","Passeriformes","Parulidae","Dendroica petechia","yellow warbler ",6.5,0.812913356642856
"1003","America-Australia","Pedestrian","Passeriformes","Parulidae","Dendroica petechia","yellow warbler ",9.6,0.982271233039568
"1004","America-Australia","Pedestrian","Passeriformes","Parulidae ","Dendroica coronata ","yellow-rumped warbler",8,0.903089986991944
"1005","America-Australia","Pedestrian","Passeriformes","Parulidae ","Dendroica coronata ","yellow-rumped warbler",9.4,0.973127853599699
"1006","America-Australia","Pedestrian","Passeriformes","Parulidae ","Dendroica coronata ","yellow-rumped warbler",9.4,0.973127853599699
"1007","America-Australia","Pedestrian","Passeriformes","Timaliidae ","Chamaea fasciata ","wrentit ",5,0.698970004336019
"1008","America-Australia","Pedestrian","Passeriformes","Turdidae","Turdus migratorius","American robin",11.7,1.06818586174616
"1009","America-Australia","Pedestrian","Passeriformes","Turdidae","Turdus migratorius","American robin",10.8,1.03342375548695
"1010","America-Australia","Pedestrian","Passeriformes","Turdidae","Turdus migratorius","American robin",7,0.845098040014257
"1011","America-Australia","Pedestrian","Passeriformes","Turdidae","Turdus migratorius","American robin",7,0.845098040014257
"1012","America-Australia","Pedestrian","Passeriformes","Turdidae","Turdus migratorius","American robin",10,1
"1013","America-Australia","Pedestrian","Passeriformes","Turdidae","Turdus migratorius","American robin",8.7,0.939519252618618
"1014","America-Australia","Pedestrian","Passeriformes","Turdidae","Turdus migratorius","American robin",6.2,0.792391689498254
"1015","America-Australia","Pedestrian","Passeriformes","Turdidae","Turdus migratorius","American robin",5.7,0.755874855672491
"1016","America-Australia","Pedestrian","Passeriformes","Turdidae ","Turdus migratorius ","American robin",11.8,1.07188200730613
"1017","America-Australia","Pedestrian","Passeriformes","Turdidae ","Turdus migratorius ","American robin",9.1,0.959041392321094
"1018","America-Australia","Pedestrian","Passeriformes","Turdidae ","Turdus migratorius ","American robin",11.2,1.04921802267018
"1019","America-Australia","Pedestrian","Passeriformes","Turdidae ","Turdus migratorius ","American robin",13.74,1.13798673272353
"1020","America-Australia","Pedestrian","Passeriformes","Turdidae ","Turdus migratorius ","American robin",9.61,0.982723387668545
"1021","America-Australia","Pedestrian","Pelicaniformes","Pelicanidae","Pelecanus occidentalis","brown pelican ",27.38,1.43743344379797
"1022","America-Australia","Pedestrian","Pelicaniformes","Phalacrocoracidae ","Phalacrocorax auritus","double-crested cormorant",31.27,1.49512788124293
"1023","America-Australia","Pedestrian","Strigiformes","Strigidae","Strix occidentalis occidentalis","Mexican spotted owl",7.8,0.89209460269048
"1024","America-Australia","Pedestrian","Strigiformes","Strigidae","Strix occidentalis occidentalis","Mexican spotted owl",3.1,0.491361693834273
"1025","America-Australia","Pedestrian","Trochiliformes","Trochilidae ","Calypte anna ","Anna’s hummingbird ",6.7,0.826074802700826
"1026","America-Australia","Pedestrian","Trochiliformes","Trochilidae ","Calypte anna ","Anna’s hummingbird ",7.2,0.857332496431269
"1027","Europe","Pedestrian","Charadriiformes","Scolopacidae","Numenius americanus ","long-billed curlew ",25.7,1.40993312333129
"1028","Europe","Pedestrian","Charadriiformes","Scolopacidae","Numenius phaeopus ","whimbrel ",37.7,1.57634135020579
"1029","Europe","Pedestrian","Passeriformes","Estrildidae","Neochmia temporalis ","red-browed finch",7.5,0.8750612633917
"1030","Europe","Pedestrian","Piciformes","Picidae ","Picus viridis ","Eurasian green woodpecker ",8.6,0.934498451243568
